,osmid,ref,name,highway,oneway,reversed,length,weight,start,end,geometry,service,lanes,maxspeed
162,176558911,,Ruden Place,residential,FALSE,FALSE,16.864,16.86431205,2648033510,2648033555,,,2,20 mph
163,176558911,,Ruden Place,residential,FALSE,TRUE,9.249,9.249225821,2648033510,9411480786,,,2,20 mph
164,259398017,,,service,FALSE,FALSE,45.5,45.56212014,2648033510,2648033480,,parking_aisle,,
165,176558911,,Ruden Place,residential,FALSE,FALSE,19.027,19.02747903,2648033555,3437140585,,,2,20 mph
166,176558911,,Ruden Place,residential,FALSE,TRUE,16.864,16.86431205,2648033555,2648033510,,,2,20 mph
167,1181443091,,,service,FALSE,FALSE,9.585,9.598408197,2648033555,9411480770,,parking_aisle,,
168,259398033,,,service,FALSE,TRUE,102.711,102.8543138,2648033598,2648033484,,parking_aisle,,
169,729371148,,,footway,FALSE,FALSE,8.887,8.886422583,2648033598,2648033604,,,,
170,729371148,,,footway,FALSE,TRUE,16.289,16.31395013,2648033598,6833077337,,,,
171,729371148,,,footway,FALSE,TRUE,8.887,8.886422583,2648033604,2648033598,,,,
172,729371149,,,footway,FALSE,FALSE,6.16,6.15607426,2648033604,6833077339,,,,
173,729371148,,,footway,FALSE,FALSE,102.919,103.0583893,2648033604,9411480786,"LINESTRING (-72.9613252 41.2898913, -72.9622892 41.2894221, -72.9623276 41.2894012, -72.9623566 41.2893854)",,,
174,259398024,,,service,FALSE,TRUE,41.227,41.30828085,2648033678,2648033689,,parking_aisle,,
175,17228636,,Pruden Street,residential,FALSE,FALSE,17.229,17.21784147,2648033689,178609515,,,,
176,17228636,,Pruden Street,residential,FALSE,TRUE,35.039,35.01423552,2648033689,10822616800,,,,
177,259398024,,,service,FALSE,FALSE,41.227,41.30828085,2648033689,2648033678,,parking_aisle,,
178,17216461,,Monument Path,service,FALSE,FALSE,12.412,12.43867101,2648033695,178609515,,parking_aisle,,
179,259398021,,,service,FALSE,TRUE,12.149,12.1404101,2648033695,2648033696,,parking_aisle,,
180,"[17216461, 259398030]",,Monument Path,service,FALSE,"[False, True]",93.485,34.19652889,2648033695,9411480783,"LINESTRING (-72.9626419 41.2929617, -72.9632783 41.2927867, -72.9633258 41.2928921, -72.9630501 41.292967)",parking_aisle,,
181,259398021,,,service,FALSE,FALSE,12.149,12.1404101,2648033696,2648033695,,parking_aisle,,
182,259398030,,,service,FALSE,FALSE,12.116,12.14155783,2648033696,2648033700,,parking_aisle,,
183,259398030,,,service,FALSE,TRUE,31.392,31.45906782,2648033696,9411480783,,parking_aisle,,
184,17228636,,Pruden Street,residential,FALSE,FALSE,14.929,14.91730011,2648033700,1797745358,,,,
185,17228636,,Pruden Street,residential,FALSE,TRUE,12.106,12.09834099,2648033700,178609515,,,,
186,259398030,,,service,FALSE,TRUE,12.116,12.14155783,2648033700,2648033696,,parking_aisle,,
187,729371172,,,footway,FALSE,TRUE,3.786,3.796140706,3425967557,3437140665,,,,
188,336658620,,,footway,FALSE,FALSE,14.414,14.44474153,3425967561,3437140667,,,,
189,895597085,,,footway,FALSE,TRUE,16.901,16.05600412,3425967815,8324913417,"LINESTRING (-72.9595591 41.2913623, -72.9596951 41.2914081, -72.9597166 41.2914447)",,,
190,895597086,,,footway,FALSE,TRUE,21.135,18.52907303,3425967818,8324913417,"LINESTRING (-72.9595088 41.2913875, -72.9595174 41.2914117, -72.9596135 41.2914577, -72.9596675 41.2914568, -72.9597166 41.2914447)",,,
191,336658632,,,footway,FALSE,FALSE,17.286,16.1146522,3425967859,3437141028,"LINESTRING (-72.9621016 41.2916975, -72.962094 41.2916721, -72.9620851 41.2916557, -72.9620726 41.2916376, -72.9620535 41.2916156, -72.9620349 41.2915981, -72.9620214 41.2915893, -72.9620047 41.2915851, -72.9619836 41.2915829)",,,
192,336658648,,,footway,FALSE,FALSE,17.315,16.64533674,3425967868,3437141057,"LINESTRING (-72.9621055 41.291763, -72.9620993 41.291788, -72.9620905 41.2918083, -72.9620777 41.2918289, -72.962064 41.2918468, -72.9620476 41.2918634, -72.9620276 41.2918786, -72.9620004 41.2918902)",,,
193,1181443092,,Ruden Place,residential,FALSE,TRUE,7.383,7.382474157,3437140567,1870569530,,,2,20 mph
194,336658655,,,footway,FALSE,TRUE,115.73,115.8853212,3437140567,6817639030,"LINESTRING (-72.9621999 41.2892144, -72.9611083 41.2897493, -72.9610369 41.2897795)",,,
195,1181443087,,,footway,FALSE,FALSE,198.427,166.6990176,3437140567,6828650373,"LINESTRING (-72.9621999 41.2892144, -72.9638177 41.2884202, -72.9640086 41.2886403, -72.9640668 41.2886946)",,,
196,1181443092,,Ruden Place,residential,FALSE,FALSE,12.758,12.75815208,3437140567,2648033484,"LINESTRING (-72.9621999 41.2892144, -72.9622278 41.2892448, -72.9622865 41.2893089)",,2,20 mph
197,728857857,,,footway,FALSE,FALSE,19.746,19.74308131,3437140574,6828652799,,,,
198,336658614,,,footway,FALSE,FALSE,43.293,40.45403969,3437140574,6828652816,"LINESTRING (-72.9641082 41.2894536, -72.964094 41.2894417, -72.9640823 41.2894355, -72.9640651 41.2894296, -72.9640453 41.2894252, -72.9640245 41.2894235, -72.9640021 41.2894242, -72.963976 41.2894304, -72.9638073 41.2894901, -72.9637507 41.2895139, -72.9636462 41.2895597)",,,
199,336658614,,,footway,FALSE,TRUE,81.532,60.53195057,3437140574,6828650368,"LINESTRING (-72.9641082 41.2894536, -72.964387 41.2897748, -72.9647994 41.2896126)",,,
200,1181443082,,,footway,FALSE,FALSE,15.225,15.22340096,3437140577,3437140584,,,,
201,1181443082,,,footway,FALSE,TRUE,4.186,4.186399744,3437140577,9411480770,,,,
202,"[1181443774, 1181443775]",,,footway,FALSE,FALSE,47.087,47.1345598,3437140577,10971672104,"LINESTRING (-72.9626581 41.2895614, -72.9631013 41.2893423, -72.9631103 41.289339, -72.963131 41.2893314)",,,
203,336658654,,,footway,FALSE,FALSE,4.284,4.289710787,3437140581,3437140584,,,,
204,168520717,,,path,FALSE,FALSE,5.441,5.452095751,3437140582,1797730707,,,,
205,336658662,,,footway,FALSE,TRUE,10.564,10.55161576,3437140582,3437140588,,,,
206,168520717,,,path,FALSE,TRUE,156.363,135.4904427,3437140582,1797727787,"LINESTRING (-72.9608389 41.2896665, -72.9607609 41.2896403, -72.9606707 41.2896223, -72.9605374 41.2896497, -72.9604434 41.2896178, -72.9603616 41.2896337, -72.9603015 41.2895843, -72.9602641 41.2895483, -72.96025 41.2895131, -72.960103 41.2894685, -72.9599482 41.2894208, -72.9599183 41.2894022, -72.9599025 41.2893809, -72.9598938 41.2893496, -72.9598885 41.2891966, -72.9598851 41.2891424, -72.9598717 41.2891067, -72.9598459 41.2890765, -72.9598069 41.2890557, -72.9596187 41.2889533, -72.9595691 41.2889108)",,,
207,336658627,,,footway,FALSE,FALSE,16.521,16.54488281,3437140583,6823987638,,,,
208,"[728857862, 728857863]",,,footway,FALSE,FALSE,13.954,13.95068288,3437140583,6828652831,"LINESTRING (-72.963754 41.2896902, -72.9637231 41.2896536, -72.9636659 41.2895836)",,,
209,728857862,,,footway,FALSE,TRUE,6.564,6.246350689,3437140583,6828652818,"LINESTRING (-72.963754 41.2896902, -72.9638019 41.2896852, -72.9638281 41.2896965)",,,
210,336658654,,,footway,FALSE,FALSE,9.145,9.158904619,3437140584,3437140585,,,,
211,336658654,,,footway,FALSE,TRUE,4.284,4.289710787,3437140584,3437140581,,,,
212,1181443082,,,footway,FALSE,TRUE,15.225,15.22340096,3437140584,3437140577,,,,
213,1181443082,,,footway,FALSE,FALSE,14.375,14.37485969,3437140584,10971672097,"LINESTRING (-72.962757 41.2896764, -72.9628326 41.2897582, -72.9628551 41.2897826)",,,
214,176558911,,Ruden Place,residential,FALSE,FALSE,14.784,14.78320935,3437140585,10971672081,,,2,20 mph
215,176558911,,Ruden Place,residential,FALSE,TRUE,19.027,19.02747903,3437140585,2648033555,,,2,20 mph
216,336658654,,,footway,FALSE,FALSE,4.899,4.905772319,3437140585,6828652810,,,,
217,336658654,,,footway,FALSE,TRUE,9.145,9.158904619,3437140585,3437140584,,,,
218,17213019,,Ruden Street,residential,FALSE,FALSE,7.269,7.287386544,3437140588,178586759,,,,
219,17213019,,Ruden Street,residential,FALSE,TRUE,158.132,158.5381588,3437140588,178586755,,,,
220,336658662,,,footway,FALSE,FALSE,10.564,10.55161576,3437140588,3437140582,,,,
221,336658662,,,footway,FALSE,TRUE,8.207,8.206480972,3437140588,3437140593,,,,
222,336658655,,,footway,FALSE,FALSE,6.074,6.084236274,3437140591,6817639030,,,,
223,336658655,,,footway,FALSE,TRUE,5.73,5.742274369,3437140591,3437140593,,,,
224,895597089,,,service,FALSE,TRUE,6.705,6.700990898,3437140591,178586759,,,,
225,895597089,,,service,FALSE,FALSE,20.611,20.10887698,3437140591,1902860937,"LINESTRING (-72.9609737 41.2898065, -72.9610294 41.289904, -72.9610369 41.289927, -72.9610415 41.2899458, -72.9610399 41.2899651, -72.9610343 41.2899817)",,,
226,336658655,,,footway,FALSE,FALSE,5.73,5.742274369,3437140593,3437140591,,,,
227,336658662,,,footway,FALSE,FALSE,8.207,8.206480972,3437140593,3437140588,,,,
228,336658657,,,footway,FALSE,FALSE,16.017,15.91706857,3437140593,6817639023,"LINESTRING (-72.9609086 41.2898227, -72.9609268 41.2898472, -72.9609405 41.28987, -72.9609565 41.2898985, -72.9609618 41.2899196, -72.9609767 41.2899565)",,,
229,336658662,,,footway,FALSE,TRUE,91.136,91.24571172,3437140593,7029987217,"LINESTRING (-72.9609086 41.2898227, -72.9606439 41.2898198, -72.9601453 41.2898363, -72.9598209 41.2898672)",,,
230,336658627,,,footway,FALSE,TRUE,17.367,17.36556228,3437140597,10971672099,,,,
231,729392416,,,footway,FALSE,FALSE,5.936,5.932730511,3437140597,10971672081,,,,
232,729392416,,,footway,FALSE,TRUE,17.191,17.22346757,3437140597,3437140601,,,,
233,1181443083,,,footway,FALSE,FALSE,17.931,17.93024273,3437140597,6828652810,,,,
234,336658662,,,footway,FALSE,FALSE,57.47,57.57043923,3437140600,7029987217,"LINESTRING (-72.9591359 41.2899094, -72.9593548 41.2898911, -72.9594132 41.2898929, -72.9597999 41.2898692, -72.9598209 41.2898672)",,,
235,336658654,,,footway,FALSE,FALSE,32.141,32.10402893,3437140601,3437140606,,,,
236,336658654,,,footway,FALSE,TRUE,23.071,23.04793099,3437140601,6828652810,,,,
237,729392416,,,footway,FALSE,FALSE,17.191,17.22346757,3437140601,3437140597,,,,
238,729392416,,,footway,FALSE,TRUE,2.715,2.720499236,3437140601,6817639012,,,,
239,336658650,,,footway,FALSE,FALSE,20.481,20.48996179,3437140602,6817639011,,,,
240,336658650,,,footway,FALSE,TRUE,29.68,29.69864224,3437140602,3437140606,,,,
241,729392416,,,footway,FALSE,FALSE,24.309,24.35790921,3437140602,6817639012,,,,
242,729392416,,,footway,FALSE,TRUE,42.885,42.97043321,3437140602,3437140605,,,,
243,336658627,,,footway,FALSE,FALSE,12.192,12.191064,3437140604,10971672099,,,,
244,336658627,,,footway,FALSE,TRUE,29.355,29.39652242,3437140604,5787279995,,,,
245,729371143,,,footway,FALSE,FALSE,12.827,12.68893052,3437140604,6833077296,"LINESTRING (-72.9629296 41.2901006, -72.962884 41.2901232, -72.9628225 41.2901814)",,,
246,336658650,,,footway,FALSE,FALSE,19.476,19.46810297,3437140605,3437140613,,,,
247,729392416,,,footway,FALSE,FALSE,42.885,42.97043321,3437140605,3437140602,,,,
248,729392416,,,footway,FALSE,TRUE,28.385,28.44033782,3437140605,3437140611,,,,
249,336658650,,,footway,FALSE,TRUE,52.224,41.4497116,3437140605,6817639011,"LINESTRING (-72.9617793 41.290193, -72.9620229 41.2898449, -72.9620898 41.2899024)",,,
250,336658650,,,footway,FALSE,FALSE,29.68,29.69864224,3437140606,3437140602,,,,
251,336658650,,,footway,FALSE,TRUE,39.176,39.19328179,3437140606,3437140627,,,,
252,336658654,,,footway,FALSE,FALSE,28.628,28.65079078,3437140606,3437140616,,,,
253,336658654,,,footway,FALSE,TRUE,32.141,32.10402893,3437140606,3437140601,,,,
254,"[336658634, 752045338]",,,footway,FALSE,"[False, True]",107.515,76.05330188,3437140610,7029987217,"LINESTRING (-72.9591282 41.2903099, -72.9594103 41.290309, -72.9594103 41.2902943, -72.959851 41.290273, -72.9598252 41.2901423, -72.9598064 41.2899569, -72.9598209 41.2898672)",,,
255,729392416,,,footway,FALSE,FALSE,28.385,28.44033782,3437140611,3437140605,,,,
256,729392416,,,footway,FALSE,TRUE,24.51,24.55940118,3437140611,6833077336,,,,
257,729371151,,,footway,FALSE,FALSE,17.76,17.78335713,3437140611,3437140613,"LINESTRING (-72.9614688 41.2902966, -72.9615608 41.2903231, -72.9616247 41.2903364, -72.96167 41.2903477)",,,
258,729371151,,,footway,FALSE,TRUE,44.438,43.88330489,3437140611,6817639022,"LINESTRING (-72.9614688 41.2902966, -72.9614094 41.2902681, -72.9613454 41.2902329, -72.9612966 41.2902039, -72.9612407 41.2901635, -72.9612041 41.2901299, -72.9611696 41.2900909, -72.9611411 41.2900558, -72.9611259 41.290038, -72.9611017 41.2900147)",,,
259,336658650,,,footway,FALSE,TRUE,19.476,19.46810297,3437140613,3437140605,,,,
260,729371151,,,footway,FALSE,FALSE,38.327,38.02438998,3437140613,3437140633,"LINESTRING (-72.96167 41.2903477, -72.9617592 41.2903872, -72.9618168 41.2904332, -72.9618606 41.2904734, -72.9619953 41.2905865)",,,
261,729371151,,,footway,FALSE,TRUE,17.76,17.78335713,3437140613,3437140611,"LINESTRING (-72.96167 41.2903477, -72.9616247 41.2903364, -72.9615608 41.2903231, -72.9614688 41.2902966)",,,
262,"[729371162, 729371163]",,,"['footway', 'service']",FALSE,FALSE,34.306,26.32222872,3437140613,6833111999,"LINESTRING (-72.96167 41.2903477, -72.9616426 41.2903853, -72.9615453 41.2905196, -72.961595 41.290541, -72.9616428 41.2905677, -72.9616671 41.2905847)",,,
263,336658654,,,footway,FALSE,FALSE,28.978,29.00116734,3437140616,3437140633,,,,
264,336658654,,,footway,FALSE,TRUE,28.628,28.65079078,3437140616,3437140606,,,,
265,336658623,,,footway,FALSE,TRUE,38.583,38.60234725,3437140616,3437140636,"LINESTRING (-72.9622485 41.2904084, -72.9622579 41.2904161, -72.9625519 41.2906568, -72.9625608 41.290664)",,,
266,336658612,,,footway,FALSE,FALSE,39.889,38.61854485,3437140621,3437140632,"LINESTRING (-72.9650113 41.2904444, -72.9649562 41.2904586, -72.9649081 41.2904547, -72.9648496 41.2904457, -72.9645735 41.2905534)",,,
267,336658612,,,footway,FALSE,TRUE,50.258,41.08772421,3437140621,3437140640,"LINESTRING (-72.9650113 41.2904444, -72.9652245 41.2907649, -72.9653354 41.2907221)",,,
268,1214704606,,,footway,FALSE,FALSE,49.62,49.71486075,3437140621,11254372335,"LINESTRING (-72.9650113 41.2904444, -72.9654855 41.2902851, -72.9655543 41.2902637)",,,
269,336658650,,,footway,FALSE,FALSE,39.176,39.19328179,3437140627,3437140606,,,,
270,336658624,,,footway,FALSE,FALSE,27.886,27.91036352,3437140627,3437140636,"LINESTRING (-72.9628092 41.2904965, -72.9625707 41.290657, -72.9625608 41.290664)",,,
271,"[336658624, 1165375860]",,,"['footway', 'service']",FALSE,"[False, True]",57.721,52.33359511,3437140627,6817639036,"LINESTRING (-72.9628092 41.2904965, -72.9629089 41.2904259, -72.9629106 41.2903866, -72.9631059 41.2902936, -72.9631777 41.2902733, -72.9632566 41.2902676, -72.9633148 41.2902744, -72.9633681 41.2902859)",,,
272,771717045,,,footway,FALSE,FALSE,35.753,35.81687011,3437140632,7204273388,,,,
273,336658612,,,footway,FALSE,FALSE,28.208,26.25300596,3437140632,3437140638,"LINESTRING (-72.9645735 41.2905534, -72.9645168 41.2906588, -72.9643474 41.2907171)",,,
274,336658612,,,footway,FALSE,TRUE,39.889,38.61854485,3437140632,3437140621,"LINESTRING (-72.9645735 41.2905534, -72.9648496 41.2904457, -72.9649081 41.2904547, -72.9649562 41.2904586, -72.9650113 41.2904444)",,,
275,336658654,,,footway,FALSE,TRUE,28.978,29.00116734,3437140633,3437140616,,,,
276,729371151,,,footway,FALSE,FALSE,38.657,38.67563615,3437140633,3437140656,,,,
277,729371151,,,footway,FALSE,TRUE,38.327,38.02438998,3437140633,3437140613,"LINESTRING (-72.9619953 41.2905865, -72.9618606 41.2904734, -72.9618168 41.2904332, -72.9617592 41.2903872, -72.96167 41.2903477)",,,
278,336658624,,,footway,FALSE,FALSE,29.476,29.49907835,3437140636,3437140656,,,,
279,336658623,,,footway,FALSE,FALSE,38.583,38.60234725,3437140636,3437140616,"LINESTRING (-72.9625608 41.290664, -72.9625519 41.2906568, -72.9622579 41.2904161, -72.9622485 41.2904084)",,,
280,336658624,,,footway,FALSE,TRUE,27.886,27.91036352,3437140636,3437140627,"LINESTRING (-72.9625608 41.290664, -72.9625707 41.290657, -72.9628092 41.2904965)",,,
281,336658612,,,footway,FALSE,TRUE,14.069,14.10424142,3437140637,7204273388,,,,
282,771717037,,,service,FALSE,TRUE,17.662,17.67769006,3437140637,7204268203,,,,
283,336658622,,,footway,FALSE,TRUE,22.476,22.47961153,3437140637,3437140657,"LINESTRING (-72.9640269 41.2906849, -72.9640685 41.2907263, -72.9641892 41.2908461)",,,
284,336658612,,,footway,FALSE,FALSE,12.947,12.97939546,3437140638,7204273388,,,,
285,336658612,,,footway,FALSE,TRUE,28.208,26.25300596,3437140638,3437140632,"LINESTRING (-72.9643474 41.2907171, -72.9645168 41.2906588, -72.9645735 41.2905534)",,,
286,336658641,,,footway,FALSE,FALSE,19.512,19.51554467,3437140638,3437140657,"LINESTRING (-72.9643474 41.2907171, -72.9642391 41.2908023, -72.9641892 41.2908461)",,,
287,1155782326,,,service,FALSE,FALSE,13.361,13.35435288,3437140640,10748382020,,,,
288,1155782326,,,service,FALSE,TRUE,4.574,4.57203718,3437140640,10748382015,,,,
289,336658612,,,footway,FALSE,FALSE,50.258,41.08772421,3437140640,3437140621,"LINESTRING (-72.9653354 41.2907221, -72.9652245 41.2907649, -72.9650113 41.2904444)",,,
290,"[336658651, 771717036]",,,footway,FALSE,FALSE,34.674,34.57639139,3437140641,3437140662,"LINESTRING (-72.9638261 41.2907549, -72.9638129 41.2907674, -72.9634998 41.2908868, -72.9634611 41.2909003)",,,
291,"[727496770, 771717046]",,,"['footway', 'service']",FALSE,FALSE,63.999,43.69882004,3437140641,10839559639,"LINESTRING (-72.9638261 41.2907549, -72.9637492 41.2906887, -72.9637134 41.2906434, -72.9636942 41.290603, -72.9636575 41.2905251, -72.9636271 41.2904784, -72.9633378 41.2906164)",,,
292,"[1165375854, 771717046]",,,footway,FALSE,TRUE,5.429,5.431507721,3437140641,7204268203,"LINESTRING (-72.9638261 41.2907549, -72.9638391 41.2907657, -72.9638697 41.2907911)",,,
293,336658653,,,footway,FALSE,FALSE,74.569,74.37433402,3437140644,3437140681,"LINESTRING (-72.9650818 41.29077, -72.9643457 41.2910427, -72.9642958 41.2910815)",,,
294,336658639,,,footway,FALSE,FALSE,15.051,15.03477993,3437140651,3437140664,,,,
295,336658624,,,footway,FALSE,FALSE,9.595,9.602390472,3437140656,3437140663,,,,
296,336658624,,,footway,FALSE,TRUE,29.476,29.49907835,3437140656,3437140636,,,,
297,729371151,,,footway,FALSE,TRUE,38.657,38.67563615,3437140656,3437140633,,,,
298,336658622,,,footway,FALSE,FALSE,22.476,22.47961153,3437140657,3437140637,"LINESTRING (-72.9641892 41.2908461, -72.9640685 41.2907263, -72.9640269 41.2906849)",,,
299,336658641,,,footway,FALSE,FALSE,17.892,17.8900376,3437140657,3437140673,"LINESTRING (-72.9641892 41.2908461, -72.9641772 41.2908566, -72.964062 41.2909755)",,,
300,336658641,,,footway,FALSE,TRUE,19.512,19.51554467,3437140657,3437140638,"LINESTRING (-72.9641892 41.2908461, -72.9642391 41.2908023, -72.9643474 41.2907171)",,,
301,336658638,,,footway,FALSE,TRUE,19.138,19.12846835,3437140658,3437140675,,,,
302,336658631,,,footway,FALSE,FALSE,66.849,66.83025387,3437140658,3437140691,"LINESTRING (-72.9630859 41.2908484, -72.962951 41.2909484, -72.9624677 41.2912288)",,,
303,336658638,,,footway,FALSE,FALSE,7.405,5.630818035,3437140658,10839559732,"LINESTRING (-72.9630859 41.2908484, -72.96306 41.290808, -72.9630855 41.2907977)",,,
304,103700258,,,service,FALSE,FALSE,27.913,27.78803565,3437140662,11193555686,"LINESTRING (-72.9634611 41.2909003, -72.9633835 41.290766, -72.9633539 41.2906751, -72.9633509 41.2906643)",,,
305,103700258,,,service,FALSE,TRUE,18.388,18.32705024,3437140662,10839559726,"LINESTRING (-72.9634611 41.2909003, -72.9635053 41.2909663, -72.9635765 41.2910405)",,,
306,771717036,,,footway,FALSE,FALSE,15.882,15.90536342,3437140662,10839559730,"LINESTRING (-72.9634611 41.2909003, -72.963393 41.2909239, -72.9632911 41.2909641)",,,
307,"[336658651, 771717036]",,,footway,FALSE,TRUE,34.674,34.57639139,3437140662,3437140641,"LINESTRING (-72.9634611 41.2909003, -72.9634998 41.2908868, -72.9638129 41.2907674, -72.9638261 41.2907549)",,,
308,336658621,,,footway,FALSE,TRUE,8.159,8.16051744,3437140663,3437140670,,,,
309,336658624,,,footway,FALSE,TRUE,9.595,9.602390472,3437140663,3437140656,,,,
310,"[729371145, 336658621]",,,footway,FALSE,FALSE,41.756,38.47979065,3437140663,3437140688,"LINESTRING (-72.9622205 41.290905, -72.9621616 41.2909484, -72.9619741 41.2910679, -72.9619727 41.2911553, -72.9619726 41.2911967)",,,
311,336658639,,,footway,FALSE,TRUE,15.051,15.03477993,3437140664,3437140651,,,,
312,729371171,,,footway,FALSE,FALSE,42.136,42.0843717,3437140664,3437140997,,,,
313,729371172,,,footway,FALSE,FALSE,40.672,40.77695686,3437140664,3437140666,,,,
314,729371172,,,footway,FALSE,TRUE,9.386,9.410491062,3437140664,6833112043,,,,
315,336658647,,,footway,FALSE,TRUE,47.416,47.39261096,3437140664,9411491476,"LINESTRING (-72.961233 41.2909187, -72.9610104 41.2912636, -72.9609854 41.2913024)",,,
316,336658617,,,footway,FALSE,FALSE,47.916,47.85722415,3437140665,3437141001,,,,
317,336658617,,,footway,FALSE,TRUE,11.108,11.0948475,3437140665,6833077355,,,,
318,729371172,,,footway,FALSE,FALSE,3.786,3.796140706,3437140665,3425967557,,,,
319,729371172,,,footway,FALSE,TRUE,5.951,5.966333434,3437140665,3437140666,,,,
320,729371153,,,footway,FALSE,FALSE,12.454,12.44974956,3437140666,6833077355,,,,
321,729371172,,,footway,FALSE,FALSE,5.951,5.966333434,3437140666,3437140665,,,,
322,729371172,,,footway,FALSE,TRUE,40.672,40.77695686,3437140666,3437140664,,,,
323,729371153,,,footway,FALSE,TRUE,46.032,46.00903414,3437140666,9411491476,"LINESTRING (-72.9607464 41.2909294, -72.9609592 41.2912616, -72.9609854 41.2913024)",,,
324,336658620,,,footway,FALSE,TRUE,14.414,14.44474153,3437140667,3425967561,,,,
325,729392415,,,footway,FALSE,FALSE,59.515,59.44288219,3437140667,8324913417,,,,
326,895597088,,,footway,FALSE,FALSE,5.419,5.432926598,3437140667,8324913448,,,,
327,336658616,,,footway,FALSE,TRUE,162.777,150.4279204,3437140667,6817639023,"LINESTRING (-72.9597007 41.2909096, -72.959699 41.2908406, -72.9597008 41.2908001, -72.9597075 41.2907581, -72.9597194 41.2907105, -72.9597347 41.2906673, -72.9597519 41.2906263, -72.9597728 41.2905861, -72.9597933 41.2905551, -72.959836 41.2904953, -72.9598807 41.2904503, -72.959922 41.2904135, -72.9599677 41.2903798, -72.9600142 41.29035, -72.9600667 41.2903196, -72.9601339 41.2902873, -72.9602192 41.2902568, -72.960773 41.2900746, -72.9608623 41.2900392, -72.9609082 41.2900183, -72.9609435 41.2899924, -72.9609767 41.2899565)",,,
328,895597087,,,footway,FALSE,FALSE,24.603,17.16226974,3437140667,8324913427,"LINESTRING (-72.9597007 41.2909096, -72.9596383 41.2908913, -72.9596159 41.2908816, -72.9595903 41.2908724, -72.9595623 41.2908698, -72.9594941 41.2908692, -72.9594971 41.2909269)",,,
329,336658621,,,footway,FALSE,FALSE,8.159,8.16051744,3437140670,3437140663,,,,
330,336658621,,,footway,FALSE,TRUE,26.6,26.5894685,3437140670,1797732315,,,,
331,336658625,,,footway,FALSE,FALSE,27.142,27.15803943,3437140670,3437140682,"LINESTRING (-72.9622791 41.2909637, -72.9624628 41.2911062, -72.9625061 41.2911383)",,,
332,336658659,,,footway,FALSE,TRUE,22.814,22.84997733,3437140673,3437140681,,,,
333,336658641,,,footway,FALSE,TRUE,17.892,17.8900376,3437140673,3437140657,"LINESTRING (-72.964062 41.2909755, -72.9641772 41.2908566, -72.9641892 41.2908461)",,,
334,"[336658659, 336658629, 1165375854]",,,footway,FALSE,FALSE,28.633,26.05509523,3437140673,7204268203,"LINESTRING (-72.964062 41.2909755, -72.9640275 41.2909865, -72.963902 41.2908178, -72.9638697 41.2907911)",,,
335,336658638,,,footway,FALSE,FALSE,19.138,19.12846835,3437140675,3437140658,,,,
336,771717035,,,footway,FALSE,FALSE,66.022,66.14393025,3437140675,3437140995,,,,
337,"[771717035, 771717036]",,,footway,FALSE,TRUE,9.698,9.714033526,3437140675,10839559730,"LINESTRING (-72.9631871 41.2910028, -72.9632599 41.2909764, -72.9632911 41.2909641)",,,
338,336658659,,,footway,FALSE,FALSE,22.814,22.84997733,3437140681,3437140673,,,,
339,336658653,,,footway,FALSE,FALSE,26.056,24.25499748,3437140681,3437140998,"LINESTRING (-72.9642958 41.2910815, -72.9642528 41.2911435, -72.9642528 41.2912016, -72.9642683 41.2912481, -72.9643044 41.2912998)",,,
340,336658653,,,footway,FALSE,TRUE,74.569,74.37433402,3437140681,3437140644,"LINESTRING (-72.9642958 41.2910815, -72.9643457 41.2910427, -72.9650818 41.29077)",,,
341,336658625,,,footway,FALSE,TRUE,27.142,27.15803943,3437140682,3437140670,"LINESTRING (-72.9625061 41.2911383, -72.9624628 41.2911062, -72.9622791 41.2909637)",,,
342,727496770,,,service,FALSE,FALSE,7.839,7.848433897,3437140682,1797732315,"LINESTRING (-72.9625061 41.2911383, -72.9624652 41.2911586, -72.9624266 41.2911757)",,,
343,727496770,,,service,FALSE,TRUE,62.581,62.57587456,3437140682,10839559734,"LINESTRING (-72.9625061 41.2911383, -72.9626892 41.2910021, -72.9630263 41.2907527, -72.9630422 41.2907459)",,,
344,727496770,,,service,FALSE,FALSE,6.3,6.316035108,3437140688,1797732309,,,,
345,729371145,,,footway,FALSE,FALSE,4.972,4.965951249,3437140688,3437140692,,,,
346,727496770,,,service,FALSE,TRUE,38.285,38.1002237,3437140688,1797732315,"LINESTRING (-72.9619726 41.2911967, -72.9622265 41.2911998, -72.9622982 41.291198, -72.96235 41.2911935, -72.9623922 41.2911861, -72.9624266 41.2911757)",,,
347,"[729371145, 336658621]",,,footway,FALSE,TRUE,41.756,38.47979065,3437140688,3437140663,"LINESTRING (-72.9619726 41.2911967, -72.9619727 41.2911553, -72.9619741 41.2910679, -72.9621616 41.2909484, -72.9622205 41.290905)",,,
348,336658621,,,footway,FALSE,FALSE,6.83,6.828603351,3437140691,1797732315,,,,
349,336658621,,,footway,FALSE,TRUE,4.082,4.077554531,3437140691,3437140995,,,,
350,336658631,,,footway,FALSE,TRUE,66.849,66.83025387,3437140691,3437140658,"LINESTRING (-72.9624677 41.2912288, -72.962951 41.2909484, -72.9630859 41.2908484)",,,
351,729371144,,,footway,FALSE,FALSE,37.981,37.93518162,3437140692,3437141028,,,,
352,729371145,,,footway,FALSE,TRUE,4.972,4.965951249,3437140692,3437140688,,,,
